Region,System,Type,Price,On demand,Offering class
ap-northeast-1,Linux/UNIX,g3s.xlarge,0.7020000000000001,1.04,standard
us-east-2,Linux/UNIX,h1.4xlarge,0.52,0.936,convertible
us-east-2,Linux/UNIX,h1.4xlarge,0.45199999999999996,0.936,standard
us-east-2,Linux/UNIX,m5n.xlarge,0.10500000000000001,0.238,convertible
us-east-2,Linux/UNIX,m5n.xlarge,0.09199999999999998,0.238,standard
us-east-2,Linux/UNIX,m5dn.large,0.061,0.136,convertible
us-east-2,Linux/UNIX,m5dn.large,0.053,0.136,standard
us-east-2,Linux/UNIX,t3a.small,0.0094,0.0188,convertible
us-east-2,Linux/UNIX,t3a.small,0.0081,0.0188,standard
us-east-2,Linux/UNIX,i3en.6xlarge,1.3590000000000002,2.712,convertible
us-east-2,Linux/UNIX,a1.metal,0.203,0.408,convertible
us-east-2,Linux/UNIX,m5n.8xlarge,0.8430000000000001,1.904,convertible
us-east-2,Linux/UNIX,m5n.8xlarge,0.734,1.904,standard
us-east-2,Linux/UNIX,r5d.xlarge,0.124,0.288,standard
us-east-2,Linux/UNIX,r5d.xlarge,0.148,0.288,convertible
us-east-2,Linux/UNIX,r6g.12xlarge,1.2533,2.4192,convertible
us-east-2,Linux/UNIX,r6g.12xlarge,1.0451,2.4192,standard
us-east-2,Linux/UNIX,r5n.xlarge,0.139,0.298,convertible
us-east-2,Linux/UNIX,r5n.xlarge,0.12100000000000001,0.298,standard
us-east-2,Linux/UNIX,a1.metal,0.176,0.408,standard
us-east-2,Linux/UNIX,i3en.6xlarge,1.18,2.712,standard
us-east-2,Linux/UNIX,m5a.2xlarge,0.149,0.344,standard
us-east-2,Linux/UNIX,m5a.2xlarge,0.17400000000000002,0.344,convertible
us-east-2,Linux/UNIX,i3en.metal,4.72,10.848,standard
us-east-2,Linux/UNIX,x1.16xlarge,2.4650000000000003,6.669,convertible
us-east-2,Linux/UNIX,x1.16xlarge,2.1439999999999997,6.669,standard
us-east-2,Linux/UNIX,r5a.12xlarge,1.172,2.712,standard
us-east-2,Linux/UNIX,r5a.12xlarge,1.4150000000000003,2.712,convertible
us-east-2,Linux/UNIX,i3.metal,2.7819999999999996,4.992,convertible
us-east-2,Linux/UNIX,i3.metal,2.4189999999999996,4.992,standard
us-east-2,Linux/UNIX,m4.16xlarge,1.3824,3.2,standard
us-east-2,Linux/UNIX,m4.16xlarge,1.5898,3.2,convertible
us-east-2,Linux/UNIX,i3.8xlarge,1.3909999999999998,2.496,convertible
us-east-2,Linux/UNIX,i3.8xlarge,1.21,2.496,standard
us-east-2,Linux/UNIX,i3en.large,0.11299999999999999,0.226,convertible
us-east-2,Linux/UNIX,i3en.large,0.098,0.226,standard
us-east-2,Linux/UNIX,r5n.large,0.06,0.149,standard
us-east-2,Linux/UNIX,r5n.large,0.07,0.149,convertible
us-east-2,Linux/UNIX,c5.xlarge,0.08100000000000002,0.17,convertible
us-east-2,Linux/UNIX,c5.xlarge,0.07,0.17,standard
us-east-2,Linux/UNIX,r5d.large,0.062,0.144,standard
us-east-2,Linux/UNIX,r5d.large,0.074,0.144,convertible
us-east-2,Linux/UNIX,m5a.large,0.037,0.086,standard
us-east-2,Linux/UNIX,i3en.metal,5.438,10.848,convertible
us-east-2,Linux/UNIX,m5a.large,0.043,0.086,convertible
us-east-2,Linux/UNIX,c5.18xlarge,1.268,3.06,standard
us-east-2,Linux/UNIX,i3en.24xlarge,4.72,10.848,standard
us-east-2,Linux/UNIX,m5a.16xlarge,1.3909999999999998,2.752,convertible
us-east-2,Linux/UNIX,m5a.16xlarge,1.189,2.752,standard
us-east-2,Linux/UNIX,r5n.12xlarge,1.668,3.576,convertible
us-east-2,Linux/UNIX,r5n.12xlarge,1.4480000000000002,3.576,standard
us-east-2,Linux/UNIX,r4.4xlarge,0.4579,1.064,standard
us-east-2,Linux/UNIX,r4.4xlarge,0.5266000000000001,1.064,convertible
us-east-2,Linux/UNIX,t2.nano,0.0029000000000000002,0.0058,convertible
us-east-2,Linux/UNIX,i3en.24xlarge,5.438,10.848,convertible
us-east-2,Linux/UNIX,t2.nano,0.0025,0.0058,standard
us-east-2,Linux/UNIX,m5ad.4xlarge,0.35600000000000004,0.824,standard
us-east-2,Linux/UNIX,m5n.12xlarge,1.2650000000000001,2.856,convertible
us-east-2,Linux/UNIX,m5n.12xlarge,1.101,2.856,standard
us-east-2,Linux/UNIX,g3.16xlarge,2.324,4.56,standard
us-east-2,Linux/UNIX,g3.16xlarge,2.6727,4.56,convertible
us-east-2,Linux/UNIX,c5a.16xlarge,1.19,2.464,convertible
us-east-2,Linux/UNIX,c5a.16xlarge,1.064,2.464,standard
us-east-2,Linux/UNIX,c5n.9xlarge,0.706,1.944,standard
us-east-2,Linux/UNIX,m5ad.4xlarge,0.416,0.824,convertible
us-east-2,Linux/UNIX,r5.4xlarge,0.526,1.008,convertible
us-east-2,Linux/UNIX,r5.4xlarge,0.43500000000000005,1.008,standard
us-east-2,Linux/UNIX,r5dn.large,0.068,0.167,standard
us-east-2,Linux/UNIX,r5d.24xlarge,2.986,6.912,standard
us-east-2,Linux/UNIX,r5d.24xlarge,3.559,6.912,convertible
us-east-2,Linux/UNIX,r5.metal,3.1550000000000002,6.048,convertible
us-east-2,Linux/UNIX,r5.metal,2.613,6.048,standard
us-east-2,Linux/UNIX,m5n.4xlarge,0.367,0.952,standard
us-east-2,Linux/UNIX,m5n.4xlarge,0.422,0.952,convertible
us-east-2,Linux/UNIX,r6g.xlarge,0.1044,0.2016,convertible
us-east-2,Linux/UNIX,r6g.xlarge,0.0871,0.2016,standard
us-east-2,Linux/UNIX,m5dn.16xlarge,1.946,4.352,convertible
us-east-2,Linux/UNIX,m5dn.16xlarge,1.6920000000000002,4.352,standard
us-east-2,Linux/UNIX,c5d.metal,2.225,4.608,convertible
us-east-2,Linux/UNIX,c5d.metal,1.9349999999999998,4.608,standard
us-east-2,Linux/UNIX,g3s.xlarge,0.437,0.75,standard
us-east-2,Linux/UNIX,g3s.xlarge,0.503,0.75,convertible
us-east-2,Linux/UNIX,m5d.24xlarge,2.7300000000000004,5.424,convertible
us-east-2,Linux/UNIX,m5d.24xlarge,2.343,5.424,standard
us-east-2,Linux/UNIX,c5a.large,0.033,0.077,standard
us-east-2,Linux/UNIX,c5a.large,0.037,0.077,convertible
us-east-2,Linux/UNIX,r5dn.large,0.078,0.167,convertible
us-east-2,Linux/UNIX,c5.18xlarge,1.4589999999999999,3.06,convertible
us-east-2,Linux/UNIX,c5n.9xlarge,0.813,1.944,convertible
us-east-2,Linux/UNIX,m5dn.24xlarge,2.538,6.528,standard
us-east-2,Linux/UNIX,c5n.2xlarge,0.18100000000000002,0.432,convertible
eu-central-1,Linux/UNIX,r5d.metal,3.5870000000000006,8.304,standard
eu-central-1,Linux/UNIX,c5.18xlarge,1.509,3.492,standard
eu-central-1,Linux/UNIX,c5.18xlarge,1.992,3.492,convertible
eu-central-1,Linux/UNIX,m5dn.2xlarge,0.347,0.648,convertible
eu-central-1,Linux/UNIX,m5dn.2xlarge,0.28,0.648,standard
eu-central-1,Linux/UNIX,z1d.metal,2.623,5.4,convertible
eu-central-1,Linux/UNIX,z1d.metal,2.281,5.4,standard
eu-central-1,Linux/UNIX,r4.xlarge,0.15899999999999997,0.3201,convertible
eu-central-1,Linux/UNIX,r5d.metal,4.3580000000000005,8.304,convertible
eu-central-1,Linux/UNIX,r4.xlarge,0.1382,0.3201,standard
eu-central-1,Linux/UNIX,r5.large,0.079,0.152,convertible
eu-central-1,Linux/UNIX,m5n.12xlarge,1.787,3.384,convertible
eu-central-1,Linux/UNIX,m5n.12xlarge,1.462,3.384,standard
eu-central-1,Linux/UNIX,m5dn.8xlarge,1.12,2.592,standard
eu-central-1,Linux/UNIX,m5dn.8xlarge,1.388,2.592,convertible
eu-central-1,Linux/UNIX,p3.2xlarge,1.414,3.823,standard
eu-central-1,Linux/UNIX,p3.2xlarge,2.242,3.823,convertible
eu-central-1,Linux/UNIX,r5ad.12xlarge,1.638,3.792,standard
eu-central-1,Linux/UNIX,r5.large,0.066,0.152,standard
eu-central-1,Linux/UNIX,r5n.large,0.084,0.178,convertible
eu-central-1,Linux/UNIX,r5n.large,0.073,0.178,standard
eu-central-1,Linux/UNIX,i3.4xlarge,0.835,1.488,convertible
eu-central-1,Linux/UNIX,m5n.8xlarge,1.191,2.256,convertible
eu-central-1,Linux/UNIX,m5n.8xlarge,0.975,2.256,standard
eu-central-1,Linux/UNIX,r4.4xlarge,0.553,1.2804,standard
eu-central-1,Linux/UNIX,r4.4xlarge,0.6359,1.2804,convertible
eu-central-1,Linux/UNIX,z1d.large,0.095,0.225,standard
eu-central-1,Linux/UNIX,z1d.large,0.10899999999999999,0.225,convertible
eu-central-1,Linux/UNIX,r5ad.large,0.068,0.158,standard
eu-central-1,Linux/UNIX,r5ad.large,0.083,0.158,convertible
eu-central-1,Linux/UNIX,r5n.xlarge,0.16899999999999998,0.356,convertible
eu-central-1,Linux/UNIX,r5n.xlarge,0.147,0.356,standard
eu-central-1,Linux/UNIX,d2.4xlarge,1.7349999999999999,3.176,convertible
eu-central-1,Linux/UNIX,t2.xlarge,0.1261,0.2144,convertible
eu-central-1,Linux/UNIX,t2.xlarge,0.1106,0.2144,standard
eu-central-1,Linux/UNIX,d2.xlarge,0.434,0.794,convertible
eu-central-1,Linux/UNIX,c4.large,0.06,0.114,standard
eu-central-1,Linux/UNIX,c4.large,0.07,0.114,convertible
eu-central-1,Linux/UNIX,m4.16xlarge,1.9354000000000002,3.84,standard
eu-central-1,Linux/UNIX,m4.16xlarge,2.2257000000000002,3.84,convertible
eu-central-1,Linux/UNIX,i3.4xlarge,0.726,1.488,standard
eu-central-1,Linux/UNIX,r5ad.12xlarge,1.998,3.792,convertible
us-east-2,Linux/UNIX,m5dn.24xlarge,2.9189999999999996,6.528,convertible
eu-central-1,Linux/UNIX,c6g.xlarge,0.0892,0.1552,convertible
eu-central-1,Linux/UNIX,r5a.2xlarge,0.237,0.548,standard
eu-central-1,Linux/UNIX,m5n.xlarge,0.122,0.282,standard
eu-central-1,Linux/UNIX,m5n.xlarge,0.149,0.282,convertible
eu-central-1,Linux/UNIX,r5dn.xlarge,0.19100000000000003,0.398,convertible
eu-central-1,Linux/UNIX,r5dn.xlarge,0.166,0.398,standard
eu-central-1,Linux/UNIX,c5d.large,0.063,0.111,convertible
eu-central-1,Linux/UNIX,c5d.large,0.048,0.111,standard
eu-central-1,Linux/UNIX,c5d.4xlarge,0.506,0.888,convertible
eu-central-1,Linux/UNIX,c5d.4xlarge,0.384,0.888,standard
eu-central-1,Linux/UNIX,r5ad.24xlarge,3.276,7.584,standard
eu-central-1,Linux/UNIX,d2.8xlarge,3.4699999999999998,6.352,convertible
eu-central-1,Linux/UNIX,r5dn.large,0.095,0.199,convertible
eu-central-1,Linux/UNIX,m5a.4xlarge,0.501,0.832,convertible
eu-central-1,Linux/UNIX,m5a.4xlarge,0.35900000000000004,0.832,standard
us-east-2,Linux/UNIX,g4dn.xlarge,0.27299999999999996,0.526,convertible
us-east-2,Linux/UNIX,g4dn.xlarge,0.227,0.526,standard
us-east-2,Linux/UNIX,c5n.4xlarge,0.314,0.864,standard
us-east-2,Linux/UNIX,c5n.4xlarge,0.36099999999999993,0.864,convertible
us-east-2,Linux/UNIX,c5n.2xlarge,0.157,0.432,standard
eu-central-1,Linux/UNIX,r5dn.large,0.083,0.199,standard
eu-central-1,Linux/UNIX,r5ad.24xlarge,3.996,7.584,convertible
eu-central-1,Linux/UNIX,t3a.2xlarge,0.14930000000000002,0.3456,standard
eu-central-1,Linux/UNIX,t3a.2xlarge,0.2033,0.3456,convertible
eu-central-1,Linux/UNIX,r5a.2xlarge,0.286,0.548,convertible
eu-central-1,Linux/UNIX,g3.16xlarge,3.3698000000000006,5.7,standard
eu-central-1,Linux/UNIX,g3.16xlarge,3.8752000000000004,5.7,convertible
eu-central-1,Linux/UNIX,c4.8xlarge,0.9680000000000001,1.817,standard
eu-central-1,Linux/UNIX,c4.8xlarge,1.113,1.817,convertible
eu-central-1,Linux/UNIX,c4.2xlarge,0.278,0.454,convertible
eu-central-1,Linux/UNIX,c4.2xlarge,0.24200000000000002,0.454,standard
eu-central-1,Linux/UNIX,r5d.xlarge,0.18200000000000002,0.346,convertible
eu-central-1,Linux/UNIX,r5d.xlarge,0.149,0.346,standard
eu-central-1,Linux/UNIX,c5d.9xlarge,0.863,1.998,standard
eu-central-1,Linux/UNIX,c5d.9xlarge,1.1400000000000001,1.998,convertible
eu-central-1,Linux/UNIX,i3en.3xlarge,0.816,1.62,convertible
eu-central-1,Linux/UNIX,i3en.3xlarge,0.707,1.62,standard
eu-central-1,Linux/UNIX,m5d.24xlarge,2.82,6.528,standard
eu-central-1,Linux/UNIX,m5d.24xlarge,3.916,6.528,convertible
eu-central-1,Linux/UNIX,c5d.18xlarge,1.726,3.996,standard
eu-central-1,Linux/UNIX,c5d.18xlarge,2.279,3.996,convertible
eu-central-1,Linux/UNIX,c5.xlarge,0.111,0.194,convertible
eu-central-1,Linux/UNIX,c5.xlarge,0.084,0.194,standard
eu-central-1,Linux/UNIX,c6g.xlarge,0.06699999999999999,0.1552,standard
eu-central-1,Linux/UNIX,c4.4xlarge,0.48400000000000004,0.909,standard
us-east-2,Linux/UNIX,z1d.3xlarge,0.46,1.116,standard
us-east-2,Linux/UNIX,r5dn.12xlarge,1.874,4.008,convertible
us-east-2,Linux/UNIX,x1e.2xlarge,0.5359999999999999,1.668,standard
us-east-2,Linux/UNIX,c5n.18xlarge,1.626,3.888,convertible
us-east-2,Linux/UNIX,c5n.18xlarge,1.412,3.888,standard
us-east-2,Linux/UNIX,r5d.12xlarge,1.78,3.456,convertible
us-east-2,Linux/UNIX,r5d.12xlarge,1.493,3.456,standard
us-east-2,Linux/UNIX,m4.xlarge,0.0994,0.2,convertible
us-east-2,Linux/UNIX,m4.xlarge,0.0864,0.2,standard
us-east-2,Linux/UNIX,i3en.12xlarge,2.719,5.424,convertible
us-east-2,Linux/UNIX,x1e.2xlarge,0.617,1.668,convertible
us-east-2,Linux/UNIX,i3en.12xlarge,2.36,5.424,standard
us-east-2,Linux/UNIX,c5a.24xlarge,1.5969999999999998,3.696,standard
us-east-2,Linux/UNIX,r5a.4xlarge,0.472,0.904,convertible
us-east-2,Linux/UNIX,r5a.4xlarge,0.39099999999999996,0.904,standard
us-east-2,Linux/UNIX,c5.24xlarge,1.7099999999999997,4.08,standard
us-east-2,Linux/UNIX,c5.24xlarge,1.97,4.08,convertible
us-east-2,Linux/UNIX,c5d.24xlarge,2.225,4.608,convertible
us-east-2,Linux/UNIX,c5d.24xlarge,1.9349999999999998,4.608,standard
us-east-2,Linux/UNIX,c4.xlarge,0.08900000000000001,0.199,standard
us-east-2,Linux/UNIX,c5a.24xlarge,1.7839999999999998,3.696,convertible
us-east-2,Linux/UNIX,m6g.12xlarge,0.9331,1.848,convertible
us-east-2,Linux/UNIX,m6g.12xlarge,0.8032999999999999,1.848,standard
us-east-2,Linux/UNIX,m6g.large,0.033499999999999995,0.077,standard
us-east-2,Linux/UNIX,a1.medium,0.011,0.0255,standard
us-east-2,Linux/UNIX,a1.medium,0.012700000000000001,0.0255,convertible
us-east-2,Linux/UNIX,r5a.8xlarge,0.9430000000000001,1.808,convertible
us-east-2,Linux/UNIX,r5a.8xlarge,0.781,1.808,standard
us-east-2,Linux/UNIX,t3a.large,0.0325,0.0752,standard
us-east-2,Linux/UNIX,t3a.large,0.037399999999999996,0.0752,convertible
us-east-2,Linux/UNIX,r4.16xlarge,2.1064000000000003,4.256,convertible
us-east-2,Linux/UNIX,r4.16xlarge,1.8317,4.256,standard
us-east-2,Linux/UNIX,m5ad.2xlarge,0.17800000000000002,0.412,standard
us-east-2,Linux/UNIX,m5ad.2xlarge,0.208,0.412,convertible
us-east-2,Linux/UNIX,r5.large,0.054000000000000006,0.126,standard
us-east-2,Linux/UNIX,r5.large,0.066,0.126,convertible
us-east-2,Linux/UNIX,m5.large,0.041,0.096,standard
us-east-2,Linux/UNIX,m5.large,0.049,0.096,convertible
us-east-2,Linux/UNIX,a1.2xlarge,0.0881,0.204,standard
us-east-2,Linux/UNIX,a1.2xlarge,0.10129999999999999,0.204,convertible
us-east-2,Linux/UNIX,m5n.24xlarge,2.202,5.712,standard
us-east-2,Linux/UNIX,m5n.24xlarge,2.529,5.712,convertible
us-east-2,Linux/UNIX,m6g.large,0.0389,0.077,convertible
us-east-2,Linux/UNIX,c4.xlarge,0.102,0.199,convertible
us-east-2,Linux/UNIX,r4.large,0.0658,0.133,convertible
us-east-2,Linux/UNIX,m4.4xlarge,0.3456,0.8,standard
us-east-2,Linux/UNIX,r6g.4xlarge,0.3484,0.8064,standard
ap-southeast-2,Linux/UNIX,m5.4xlarge,0.415,0.96,standard
ap-southeast-2,Linux/UNIX,m5.4xlarge,0.545,0.96,convertible
ap-southeast-2,Linux/UNIX,r5.xlarge,0.13,0.302,standard
ap-southeast-2,Linux/UNIX,r5.xlarge,0.158,0.302,convertible
ap-southeast-2,Linux/UNIX,c5n.2xlarge,0.251,0.564,convertible
ap-southeast-2,Linux/UNIX,c5n.2xlarge,0.219,0.564,standard
ap-southeast-2,Linux/UNIX,c4.xlarge,0.14400000000000002,0.261,convertible
ap-southeast-2,Linux/UNIX,c4.xlarge,0.125,0.261,standard
ap-southeast-2,Linux/UNIX,r5.metal,3.1310000000000002,7.248,standard
ap-southeast-2,Linux/UNIX,t2.2xlarge,0.26,0.4672,convertible
ap-southeast-2,Linux/UNIX,c5.24xlarge,2.7420000000000004,5.328,convertible
ap-southeast-2,Linux/UNIX,c5.24xlarge,2.302,5.328,standard
ap-southeast-2,Linux/UNIX,c4.large,0.063,0.13,standard
ap-southeast-2,Linux/UNIX,c4.large,0.07200000000000001,0.13,convertible
ap-southeast-2,Linux/UNIX,i3.8xlarge,1.6689999999999998,2.992,convertible
ap-southeast-2,Linux/UNIX,i3.8xlarge,1.452,2.992,standard
ap-southeast-2,Linux/UNIX,c5.metal,2.7420000000000004,5.328,convertible
ap-southeast-2,Linux/UNIX,c5.metal,2.302,5.328,standard
ap-southeast-2,Linux/UNIX,t2.2xlarge,0.22609999999999997,0.4672,standard
ap-southeast-2,Linux/UNIX,r5.metal,3.781,7.248,convertible
ap-southeast-2,Linux/UNIX,d2.8xlarge,3.6939999999999995,6.96,convertible
ap-southeast-2,Linux/UNIX,r5.large,0.065,0.151,standard
us-east-2,Linux/UNIX,r6g.4xlarge,0.41780000000000006,0.8064,convertible
us-east-2,Linux/UNIX,i3en.xlarge,0.227,0.452,convertible
us-east-2,Linux/UNIX,i3en.xlarge,0.19699999999999998,0.452,standard
us-east-2,Linux/UNIX,r6g.8xlarge,0.6967000000000001,1.6128,standard
us-east-2,Linux/UNIX,r6g.8xlarge,0.8356000000000001,1.6128,convertible
us-east-2,Linux/UNIX,c5d.2xlarge,0.15899999999999997,0.384,standard
us-east-2,Linux/UNIX,c5d.2xlarge,0.183,0.384,convertible
us-east-2,Linux/UNIX,r5dn.16xlarge,2.176,5.344,standard
us-east-2,Linux/UNIX,r5dn.16xlarge,2.499,5.344,convertible
us-east-2,Linux/UNIX,r4.8xlarge,1.0532000000000001,2.128,convertible
us-east-2,Linux/UNIX,r4.8xlarge,0.9158,2.128,standard
us-east-2,Linux/UNIX,r5d.metal,3.559,6.912,convertible
ap-southeast-2,Linux/UNIX,m5a.4xlarge,0.373,0.864,standard
ap-southeast-2,Linux/UNIX,m5a.4xlarge,0.491,0.864,convertible
ap-southeast-2,Linux/UNIX,t3.micro,0.005699999999999999,0.0132,standard
ap-southeast-2,Linux/UNIX,t3.micro,0.0073,0.0132,convertible
ap-southeast-2,Linux/UNIX,f1.16xlarge,9.1518,15.848,standard
ap-southeast-2,Linux/UNIX,f1.16xlarge,10.524600000000001,15.848,convertible
ap-southeast-2,Linux/UNIX,r5.large,0.079,0.151,convertible
us-east-2,Linux/UNIX,m4.4xlarge,0.3974,0.8,convertible
us-east-2,Linux/UNIX,z1d.3xlarge,0.53,1.116,convertible
us-east-2,Linux/UNIX,r4.large,0.057199999999999994,0.133,standard
us-east-2,Linux/UNIX,m5d.4xlarge,0.45499999999999996,0.904,convertible
us-east-2,Linux/UNIX,c5a.8xlarge,0.595,1.232,convertible
us-east-2,Linux/UNIX,c5a.8xlarge,0.532,1.232,standard
us-east-2,Linux/UNIX,r4.2xlarge,0.26330000000000003,0.532,convertible
us-east-2,Linux/UNIX,r4.2xlarge,0.229,0.532,standard
us-east-2,Linux/UNIX,m5ad.24xlarge,2.4939999999999998,4.944,convertible
us-east-2,Linux/UNIX,m5ad.24xlarge,2.136,4.944,standard
us-east-2,Linux/UNIX,i3.2xlarge,0.302,0.624,standard
us-east-2,Linux/UNIX,i3.2xlarge,0.34800000000000003,0.624,convertible
us-east-2,Linux/UNIX,t3.micro,0.005200000000000001,0.0104,convertible
us-east-2,Linux/UNIX,p2.16xlarge,7.344,14.4,standard
us-east-2,Linux/UNIX,g4dn.2xlarge,0.325,0.752,standard
us-east-2,Linux/UNIX,g4dn.2xlarge,0.38999999999999996,0.752,convertible
us-east-2,Linux/UNIX,m5ad.large,0.044,0.103,standard
us-east-2,Linux/UNIX,m5ad.large,0.052,0.103,convertible
us-east-2,Linux/UNIX,r5ad.xlarge,0.11299999999999999,0.262,standard
us-east-2,Linux/UNIX,r5ad.xlarge,0.13499999999999998,0.262,convertible
us-east-2,Linux/UNIX,t3a.2xlarge,0.1299,0.3008,standard
us-east-2,Linux/UNIX,t3a.2xlarge,0.14980000000000002,0.3008,convertible
us-east-2,Linux/UNIX,p2.16xlarge,8.446,14.4,convertible
us-east-2,Linux/UNIX,t3.micro,0.0045000000000000005,0.0104,standard
us-east-2,Linux/UNIX,r6g.large,0.043500000000000004,0.1008,standard
us-east-2,Linux/UNIX,r6g.large,0.0522,0.1008,convertible
us-east-2,Linux/UNIX,r5dn.12xlarge,1.632,4.008,standard
us-east-2,Linux/UNIX,r5ad.large,0.057,0.131,standard
us-east-2,Linux/UNIX,r5ad.large,0.06699999999999999,0.131,convertible
us-east-2,Linux/UNIX,r5n.4xlarge,0.556,1.192,convertible
us-east-2,Linux/UNIX,r5n.4xlarge,0.483,1.192,standard
us-east-2,Linux/UNIX,m5d.16xlarge,1.8199999999999998,3.616,convertible
us-east-2,Linux/UNIX,m5d.16xlarge,1.562,3.616,standard
us-east-2,Linux/UNIX,c4.large,0.051,0.1,convertible
us-east-2,Linux/UNIX,c4.large,0.044,0.1,standard
us-east-2,Linux/UNIX,m5.16xlarge,1.5579999999999998,3.072,convertible
us-east-2,Linux/UNIX,m5.16xlarge,1.327,3.072,standard
us-east-2,Linux/UNIX,z1d.6xlarge,0.92,2.232,standard
us-east-2,Linux/UNIX,z1d.6xlarge,1.061,2.232,convertible
us-east-2,Linux/UNIX,i3.large,0.08700000000000001,0.156,convertible
us-east-2,Linux/UNIX,i3.large,0.076,0.156,standard
us-east-2,Linux/UNIX,m5dn.8xlarge,0.973,2.176,convertible
us-east-2,Linux/UNIX,m5dn.8xlarge,0.8460000000000001,2.176,standard
us-east-2,Linux/UNIX,c4.4xlarge,0.35400000000000004,0.796,standard
us-east-2,Linux/UNIX,c4.4xlarge,0.40700000000000003,0.796,convertible
us-east-2,Linux/UNIX,r5a.24xlarge,2.343,5.424,standard
us-east-2,Linux/UNIX,m5d.4xlarge,0.39099999999999996,0.904,standard
us-east-2,Linux/UNIX,r5a.24xlarge,2.8289999999999997,5.424,convertible
us-east-2,Linux/UNIX,c5.4xlarge,0.28200000000000003,0.68,standard
us-east-2,Linux/UNIX,r5a.large,0.049,0.113,standard
us-east-2,Linux/UNIX,r5a.large,0.059,0.113,convertible
us-east-2,Linux/UNIX,i3.16xlarge,2.4189999999999996,4.992,standard
us-east-2,Linux/UNIX,i3.16xlarge,2.7819999999999996,4.992,convertible
us-east-2,Linux/UNIX,g4dn.4xlarge,0.52,1.204,standard
us-east-2,Linux/UNIX,g4dn.4xlarge,0.624,1.204,convertible
us-east-2,Linux/UNIX,h1.8xlarge,1.04,1.872,convertible
us-east-2,Linux/UNIX,h1.8xlarge,0.9039999999999999,1.872,standard
us-east-2,Linux/UNIX,h1.16xlarge,2.08,3.744,convertible
us-east-2,Linux/UNIX,r5d.16xlarge,1.991,4.608,standard
us-east-2,Linux/UNIX,c5a.12xlarge,0.8919999999999999,1.848,convertible
us-east-2,Linux/UNIX,c5a.12xlarge,0.7979999999999999,1.848,standard
us-east-2,Linux/UNIX,x1.32xlarge,4.287999999999999,13.338,standard
us-east-2,Linux/UNIX,x1.32xlarge,4.931,13.338,convertible
us-east-2,Linux/UNIX,x1e.4xlarge,1.0719999999999998,3.336,standard
us-east-2,Linux/UNIX,x1e.4xlarge,1.233,3.336,convertible
us-east-2,Linux/UNIX,m5dn.4xlarge,0.48599999999999993,1.088,convertible
us-east-2,Linux/UNIX,m5dn.4xlarge,0.42300000000000004,1.088,standard
us-east-2,Linux/UNIX,r5d.16xlarge,2.373,4.608,convertible
us-east-2,Linux/UNIX,h1.16xlarge,1.809,3.744,standard
us-east-2,Linux/UNIX,i3en.3xlarge,0.59,1.356,standard
us-east-2,Linux/UNIX,i3en.3xlarge,0.6799999999999999,1.356,convertible
us-east-2,Linux/UNIX,d2.xlarge,0.36200000000000004,0.69,convertible
us-east-2,Linux/UNIX,r5dn.24xlarge,3.749,8.016,convertible
us-east-2,Linux/UNIX,r5dn.24xlarge,3.264,8.016,standard
us-east-2,Linux/UNIX,d2.2xlarge,0.7240000000000001,1.38,convertible
us-east-2,Linux/UNIX,r5n.2xlarge,0.278,0.596,convertible
us-east-2,Linux/UNIX,r5n.2xlarge,0.24100000000000002,0.596,standard
us-east-2,Linux/UNIX,c4.8xlarge,0.8150000000000001,1.591,convertible
us-east-2,Linux/UNIX,c4.8xlarge,0.7080000000000001,1.591,standard
us-east-2,Linux/UNIX,t3a.medium,0.0162,0.0376,standard
us-east-2,Linux/UNIX,t3a.medium,0.018699999999999998,0.0376,convertible
us-east-2,Linux/UNIX,m6g.8xlarge,0.622,1.232,convertible
us-east-2,Linux/UNIX,m6g.8xlarge,0.5356,1.232,standard
us-east-2,Linux/UNIX,d2.8xlarge,2.8939999999999997,5.52,convertible
us-east-2,Linux/UNIX,c6g.xlarge,0.0652,0.136,convertible
us-east-2,Linux/UNIX,c6g.xlarge,0.0588,0.136,standard
us-east-2,Linux/UNIX,t3.medium,0.0206,0.0416,convertible
us-east-2,Linux/UNIX,t3.medium,0.018000000000000002,0.0416,standard
us-east-2,Linux/UNIX,c5.2xlarge,0.16200000000000003,0.34,convertible
us-east-2,Linux/UNIX,c5.2xlarge,0.14100000000000001,0.34,standard
us-east-2,Linux/UNIX,c5.4xlarge,0.32400000000000007,0.68,convertible
eu-central-1,Linux/UNIX,c4.4xlarge,0.556,0.909,convertible
eu-central-1,Linux/UNIX,m5a.16xlarge,1.438,3.328,standard
eu-central-1,Linux/UNIX,m5a.16xlarge,2.0060000000000002,3.328,convertible
eu-central-1,Linux/UNIX,c5n.large,0.061,0.123,convertible
eu-central-1,Linux/UNIX,r4.16xlarge,2.2117999999999998,5.1216,standard
eu-central-1,Linux/UNIX,r4.16xlarge,2.5436,5.1216,convertible
eu-central-1,Linux/UNIX,t3.large,0.056499999999999995,0.096,convertible
eu-central-1,Linux/UNIX,t3.large,0.0415,0.096,standard
eu-central-1,Linux/UNIX,c6g.12xlarge,0.8046,1.8624,standard
eu-central-1,Linux/UNIX,c6g.12xlarge,1.0701,1.8624,convertible
eu-central-1,Linux/UNIX,c5a.4xlarge,0.301,0.696,standard
eu-central-1,Linux/UNIX,c5n.large,0.053,0.123,standard
